action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0089,CASE-0063,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0063"", ""evidence_ids"": [""EVID-00214"", ""EVID-00215"", ""EVID-00216"", ""EVID-00217""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-381 \u2014 \u20b96428.11\n\nOrder ORD-381 (payment PAY-0381) settled \u20b99520.97 against contractual expectation \u20b915949.08 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96428.11."", ""amount"": 137.7}","{""draft_id"": ""DRF-CASE-0063"", ""draft"": ""Subject: Settlement discrepancy on ORD-381 \u2014 \u20b96428.11\n\nOrder ORD-381 (payment PAY-0381) settled \u20b99520.97 against contractual expectation \u20b915949.08 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b96428.11.""}",,CASE-0063_DRAFT,,137.7,2026-09-05T07:13:17Z
ACT-0090,CASE-0021,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0021"", ""evidence_ids"": [""EVID-00070"", ""EVID-00071"", ""EVID-00072""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-80 \u2014 \u20b9136.39\n\nOrder ORD-80 (payment PAY-0080) settled \u20b91906.44 against contractual expectation \u20b92042.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9136.39."", ""amount"": 136.39}","{""draft_id"": ""DRF-CASE-0021"", ""draft"": ""Subject: Settlement discrepancy on ORD-80 \u2014 \u20b9136.39\n\nOrder ORD-80 (payment PAY-0080) settled \u20b91906.44 against contractual expectation \u20b92042.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9136.39.""}",,CASE-0021_DRAFT,,136.39,2026-09-05T07:13:17Z
ACT-0091,CASE-0021,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0021"", ""evidence_ids"": [""EVID-00070"", ""EVID-00071"", ""EVID-00072""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-80 \u2014 \u20b9136.39\n\nOrder ORD-80 (payment PAY-0080) settled \u20b91906.44 against contractual expectation \u20b92042.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9136.39."", ""amount"": 136.39}","{""external_reference"": ""DIS-CASE-0021"", ""dispute_id"": ""DIS-CASE-0021"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:17Z"", ""simulated"": true}",DIS-CASE-0021,CASE-0021_CREATE,APR-0044,136.39,2026-09-05T07:13:17Z
ACT-0092,CASE-0024,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0024"", ""evidence_ids"": [""EVID-00081"", ""EVID-00082"", ""EVID-00083"", ""EVID-00084"", ""EVID-00085""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-101 \u2014 \u20b9131.65\n\nOrder ORD-101 (payment PAY-0101) settled \u20b92013.77 against contractual expectation \u20b92145.42 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9131.65."", ""amount"": 131.65}","{""draft_id"": ""DRF-CASE-0024"", ""draft"": ""Subject: Settlement discrepancy on ORD-101 \u2014 \u20b9131.65\n\nOrder ORD-101 (payment PAY-0101) settled \u20b92013.77 against contractual expectation \u20b92145.42 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9131.65.""}",,CASE-0024_DRAFT,,131.65,2026-09-05T07:13:18Z
ACT-0093,CASE-0024,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0024"", ""evidence_ids"": [""EVID-00081"", ""EVID-00082"", ""EVID-00083"", ""EVID-00084"", ""EVID-00085""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-101 \u2014 \u20b9131.65\n\nOrder ORD-101 (payment PAY-0101) settled \u20b92013.77 against contractual expectation \u20b92145.42 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9131.65."", ""amount"": 131.65}","{""external_reference"": ""DIS-CASE-0024"", ""dispute_id"": ""DIS-CASE-0024"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:18Z"", ""simulated"": true}",DIS-CASE-0024,CASE-0024_CREATE,APR-0045,131.65,2026-09-05T07:13:18Z
ACT-0094,CASE-0044,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0044"", ""evidence_ids"": [""EVID-00150"", ""EVID-00151"", ""EVID-00152""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-209 \u2014 \u20b9129.59\n\nOrder ORD-209 (payment PAY-0209) settled \u20b96419.57 against contractual expectation \u20b96549.16 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9129.59."", ""amount"": 129.59}","{""draft_id"": ""DRF-CASE-0044"", ""draft"": ""Subject: Settlement discrepancy on ORD-209 \u2014 \u20b9129.59\n\nOrder ORD-209 (payment PAY-0209) settled \u20b96419.57 against contractual expectation \u20b96549.16 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9129.59.""}",,CASE-0044_DRAFT,,129.59,2026-09-05T07:13:18Z
ACT-0095,CASE-0044,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0044"", ""evidence_ids"": [""EVID-00150"", ""EVID-00151"", ""EVID-00152""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-209 \u2014 \u20b9129.59\n\nOrder ORD-209 (payment PAY-0209) settled \u20b96419.57 against contractual expectation \u20b96549.16 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9129.59."", ""amount"": 129.59}","{""external_reference"": ""DIS-CASE-0044"", ""dispute_id"": ""DIS-CASE-0044"", ""status"": ""ALREADY_RESOLVED"", ""submitted_at"": ""2026-09-05T07:13:18Z"", ""simulated"": true}",DIS-CASE-0044,CASE-0044_CREATE,APR-0046,129.59,2026-09-05T07:13:18Z
ACT-0096,CASE-0039,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0039"", ""evidence_ids"": [""EVID-00134"", ""EVID-00135"", ""EVID-00136""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-179 \u2014 \u20b9119.50\n\nOrder ORD-179 (payment PAY-0179) settled \u20b92011.23 against contractual expectation \u20b92130.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9119.50."", ""amount"": 119.5}","{""draft_id"": ""DRF-CASE-0039"", ""draft"": ""Subject: Settlement discrepancy on ORD-179 \u2014 \u20b9119.50\n\nOrder ORD-179 (payment PAY-0179) settled \u20b92011.23 against contractual expectation \u20b92130.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9119.50.""}",,CASE-0039_DRAFT,,119.5,2026-09-05T07:13:19Z
ACT-0097,CASE-0039,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0039"", ""evidence_ids"": [""EVID-00134"", ""EVID-00135"", ""EVID-00136""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-179 \u2014 \u20b9119.50\n\nOrder ORD-179 (payment PAY-0179) settled \u20b92011.23 against contractual expectation \u20b92130.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9119.50."", ""amount"": 119.5}","{""external_reference"": ""DIS-CASE-0039"", ""dispute_id"": ""DIS-CASE-0039"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:19Z"", ""simulated"": true}",DIS-CASE-0039,CASE-0039_CREATE,APR-0047,119.5,2026-09-05T07:13:19Z
ACT-0098,CASE-0020,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0020"", ""evidence_ids"": [""EVID-00067"", ""EVID-00068"", ""EVID-00069""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-77 \u2014 \u20b92260.85\n\nOrder ORD-77 (payment PAY-0077) settled \u20b92969.53 against contractual expectation \u20b95230.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92260.85."", ""amount"": 114.35}","{""draft_id"": ""DRF-CASE-0020"", ""draft"": ""Subject: Settlement discrepancy on ORD-77 \u2014 \u20b92260.85\n\nOrder ORD-77 (payment PAY-0077) settled \u20b92969.53 against contractual expectation \u20b95230.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92260.85.""}",,CASE-0020_DRAFT,,114.35,2026-09-05T07:13:19Z
ACT-0099,CASE-0020,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0020"", ""evidence_ids"": [""EVID-00067"", ""EVID-00068"", ""EVID-00069""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-77 \u2014 \u20b92260.85\n\nOrder ORD-77 (payment PAY-0077) settled \u20b92969.53 against contractual expectation \u20b95230.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92260.85."", ""amount"": 114.35}","{""external_reference"": ""DIS-CASE-0020"", ""dispute_id"": ""DIS-CASE-0020"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:19Z"", ""simulated"": true}",DIS-CASE-0020,CASE-0020_CREATE,APR-0048,114.35,2026-09-05T07:13:19Z
ACT-0100,CASE-0048,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0048"", ""evidence_ids"": [""EVID-00163"", ""EVID-00164"", ""EVID-00165""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-268 \u2014 \u20b9106.19\n\nOrder ORD-268 (payment PAY-0268) settled \u20b92806.79 against contractual expectation \u20b92912.98 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9106.19."", ""amount"": 106.19}","{""draft_id"": ""DRF-CASE-0048"", ""draft"": ""Subject: Settlement discrepancy on ORD-268 \u2014 \u20b9106.19\n\nOrder ORD-268 (payment PAY-0268) settled \u20b92806.79 against contractual expectation \u20b92912.98 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9106.19.""}",,CASE-0048_DRAFT,,106.19,2026-09-05T07:13:20Z
ACT-0101,CASE-0048,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0048"", ""evidence_ids"": [""EVID-00163"", ""EVID-00164"", ""EVID-00165""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-268 \u2014 \u20b9106.19\n\nOrder ORD-268 (payment PAY-0268) settled \u20b92806.79 against contractual expectation \u20b92912.98 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9106.19."", ""amount"": 106.19}","{""external_reference"": ""DIS-CASE-0048"", ""dispute_id"": ""DIS-CASE-0048"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:20Z"", ""simulated"": true}",DIS-CASE-0048,CASE-0048_CREATE,APR-0049,106.19,2026-09-05T07:13:20Z
ACT-0102,CASE-0112,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0112"", ""evidence_ids"": [""EVID-00381"", ""EVID-00382"", ""EVID-00383"", ""EVID-00384"", ""EVID-00385""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-741 \u2014 \u20b9105.67\n\nOrder ORD-741 (payment PAY-0741) settled \u20b91172.12 against contractual expectation \u20b91277.79 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.67."", ""amount"": 105.67}","{""draft_id"": ""DRF-CASE-0112"", ""draft"": ""Subject: Settlement discrepancy on ORD-741 \u2014 \u20b9105.67\n\nOrder ORD-741 (payment PAY-0741) settled \u20b91172.12 against contractual expectation \u20b91277.79 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.67.""}",,CASE-0112_DRAFT,,105.67,2026-09-05T07:13:21Z
ACT-0103,CASE-0112,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0112"", ""evidence_ids"": [""EVID-00381"", ""EVID-00382"", ""EVID-00383"", ""EVID-00384"", ""EVID-00385""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-741 \u2014 \u20b9105.67\n\nOrder ORD-741 (payment PAY-0741) settled \u20b91172.12 against contractual expectation \u20b91277.79 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.67."", ""amount"": 105.67}","{""external_reference"": ""DIS-CASE-0112"", ""dispute_id"": ""DIS-CASE-0112"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:21Z"", ""simulated"": true}",DIS-CASE-0112,CASE-0112_CREATE,APR-0050,105.67,2026-09-05T07:13:21Z
ACT-0104,CASE-0027,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0027"", ""evidence_ids"": [""EVID-00093"", ""EVID-00094"", ""EVID-00095""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-129 \u2014 \u20b9101.73\n\nOrder ORD-129 (payment PAY-0129) settled \u20b91392.38 against contractual expectation \u20b91494.11 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9101.73."", ""amount"": 101.73}","{""draft_id"": ""DRF-CASE-0027"", ""draft"": ""Subject: Settlement discrepancy on ORD-129 \u2014 \u20b9101.73\n\nOrder ORD-129 (payment PAY-0129) settled \u20b91392.38 against contractual expectation \u20b91494.11 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9101.73.""}",,CASE-0027_DRAFT,,101.73,2026-09-05T07:13:21Z
ACT-0105,CASE-0027,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0027"", ""evidence_ids"": [""EVID-00093"", ""EVID-00094"", ""EVID-00095""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-129 \u2014 \u20b9101.73\n\nOrder ORD-129 (payment PAY-0129) settled \u20b91392.38 against contractual expectation \u20b91494.11 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9101.73."", ""amount"": 101.73}","{""external_reference"": ""DIS-CASE-0027"", ""dispute_id"": ""DIS-CASE-0027"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:21Z"", ""simulated"": true}",DIS-CASE-0027,CASE-0027_CREATE,APR-0051,101.73,2026-09-05T07:13:21Z
ACT-0106,CASE-0114,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0114"", ""evidence_ids"": [""EVID-00389"", ""EVID-00390"", ""EVID-00391"", ""EVID-00392""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-758 \u2014 \u20b981.41\n\nOrder ORD-758 (payment PAY-0758) settled \u20b97011.95 against contractual expectation \u20b97093.36 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b981.41."", ""amount"": 96.07}","{""draft_id"": ""DRF-CASE-0114"", ""draft"": ""Subject: Settlement discrepancy on ORD-758 \u2014 \u20b981.41\n\nOrder ORD-758 (payment PAY-0758) settled \u20b97011.95 against contractual expectation \u20b97093.36 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b981.41.""}",,CASE-0114_DRAFT,,96.07,2026-09-05T07:13:22Z
ACT-0107,CASE-0141,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0141"", ""evidence_ids"": [""EVID-00484"", ""EVID-00485"", ""EVID-00486""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-932 \u2014 \u20b988.94\n\nOrder ORD-932 (payment PAY-0932) settled \u20b91149.61 against contractual expectation \u20b91238.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b988.94."", ""amount"": 88.94}","{""draft_id"": ""DRF-CASE-0141"", ""draft"": ""Subject: Settlement discrepancy on ORD-932 \u2014 \u20b988.94\n\nOrder ORD-932 (payment PAY-0932) settled \u20b91149.61 against contractual expectation \u20b91238.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b988.94.""}",,CASE-0141_DRAFT,,88.94,2026-09-05T07:13:22Z
ACT-0108,CASE-0141,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0141"", ""evidence_ids"": [""EVID-00484"", ""EVID-00485"", ""EVID-00486""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-932 \u2014 \u20b988.94\n\nOrder ORD-932 (payment PAY-0932) settled \u20b91149.61 against contractual expectation \u20b91238.55 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b988.94."", ""amount"": 88.94}","{""external_reference"": ""DIS-CASE-0141"", ""dispute_id"": ""DIS-CASE-0141"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:22Z"", ""simulated"": true}",DIS-CASE-0141,CASE-0141_CREATE,APR-0052,88.94,2026-09-05T07:13:22Z
ACT-0109,CASE-0139,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0139"", ""evidence_ids"": [""EVID-00476"", ""EVID-00477"", ""EVID-00478"", ""EVID-00479"", ""EVID-00480""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-924 \u2014 \u20b972.48\n\nOrder ORD-924 (payment PAY-0924) settled \u20b92786.92 against contractual expectation \u20b92859.4 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b972.48."", ""amount"": 72.48}","{""draft_id"": ""DRF-CASE-0139"", ""draft"": ""Subject: Settlement discrepancy on ORD-924 \u2014 \u20b972.48\n\nOrder ORD-924 (payment PAY-0924) settled \u20b92786.92 against contractual expectation \u20b92859.4 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b972.48.""}",,CASE-0139_DRAFT,,72.48,2026-09-05T07:13:23Z
