gt_id,txn_id,order_id,payment_id,has_anomaly,actual_problem,anomaly_type,true_expected_amount,true_actual_amount,true_leakage_amount,true_recoverable,true_recovery_amount,true_root_cause,true_required_evidence,true_best_action,true_deadline,true_should_escalate
GT-0837,TXN-837,ORD-837,PAY-0837,TRUE,settlement_short on #1837,LEAK-SETTLEMENT-SHORT,849.61,784.03,65.58,TRUE,65.58,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0838,TXN-838,ORD-838,PAY-0838,FALSE,,,2861.26,2861.26,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0839,TXN-839,ORD-839,PAY-0839,FALSE,,,4478.31,4478.31,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0840,TXN-840,ORD-840,PAY-0840,TRUE,settlement_short on #1840,LEAK-SETTLEMENT-SHORT,853.21,786.73,66.48,TRUE,66.48,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0841,TXN-841,ORD-841,PAY-0841,FALSE,,,447.45,447.45,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0842,TXN-842,ORD-842,PAY-0842,FALSE,,,1356.3,1356.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0843,TXN-843,ORD-843,PAY-0843,FALSE,,,778.6,778.6,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0844,TXN-844,ORD-844,PAY-0844,TRUE,missing_settlement on #1844,LEAK-MISSING-SETTLEMENT,1291.07,0,1291.07,TRUE,1291.07,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0845,TXN-845,ORD-845,PAY-0845,FALSE,,,1420.33,1420.33,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0846,TXN-846,ORD-846,PAY-0846,FALSE,,,2171.75,2171.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0847,TXN-847,ORD-847,PAY-0847,FALSE,,,2505.61,2505.61,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0848,TXN-848,ORD-848,PAY-0848,FALSE,,,1503.51,1503.51,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0849,TXN-849,ORD-849,PAY-0849,TRUE,fee_excess on #1849,LEAK-FEE-EXCESS,12255.41,12237.77,17.64,TRUE,17.64,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,TRUE
GT-0850,TXN-850,ORD-850,PAY-0850,FALSE,,,404.33,404.33,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0851,TXN-851,ORD-851,PAY-0851,FALSE,,,507.53,507.53,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0852,TXN-852,ORD-852,PAY-0852,FALSE,,,1578.06,1578.06,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0853,TXN-853,ORD-853,PAY-0853,FALSE,,,403.32,403.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0854,TXN-854,ORD-854,PAY-0854,FALSE,,,828.0,828.0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0855,TXN-855,ORD-855,PAY-0855,FALSE,,,1875.36,1875.36,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0856,TXN-856,ORD-856,PAY-0856,FALSE,,,700.08,700.08,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0857,TXN-857,ORD-857,PAY-0857,TRUE,settlement_short on #1857,LEAK-SETTLEMENT-SHORT,1049.22,982.48,66.74,TRUE,66.74,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0858,TXN-858,ORD-858,PAY-0858,FALSE,,,1613.37,1613.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0859,TXN-859,ORD-859,PAY-0859,FALSE,,,794.92,794.92,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0860,TXN-860,ORD-860,PAY-0860,FALSE,,,4643.58,4643.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0861,TXN-861,ORD-861,PAY-0861,FALSE,,,844.89,844.89,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0862,TXN-862,ORD-862,PAY-0862,FALSE,,,1499.91,1499.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0863,TXN-863,ORD-863,PAY-0863,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0864,TXN-864,ORD-864,PAY-0864,FALSE,,,2248.2,2248.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0865,TXN-865,ORD-865,PAY-0865,FALSE,,,1144.79,1144.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0866,TXN-866,ORD-866,PAY-0866,FALSE,,,2265.98,2265.98,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0867,TXN-867,ORD-867,PAY-0867,FALSE,,,5567.86,5567.86,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0868,TXN-868,ORD-868,PAY-0868,FALSE,,,1522.13,1522.13,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0869,TXN-869,ORD-869,PAY-0869,FALSE,,,1066.21,1066.21,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0870,TXN-870,ORD-870,PAY-0870,FALSE,,,335.86,335.86,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0871,TXN-871,ORD-871,PAY-0871,FALSE,,,8605.51,8605.51,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0872,TXN-872,ORD-872,PAY-0872,TRUE,refund_economics on #1872,LEAK-REFUND-ECONOMICS,172.86,170.43,2.43,TRUE,2.43,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0873,TXN-873,ORD-873,PAY-0873,TRUE,fee_excess on #1873,LEAK-FEE-EXCESS,2377.73,2372.66,5.07,TRUE,5.07,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0874,TXN-874,ORD-874,PAY-0874,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0875,TXN-875,ORD-875,PAY-0875,FALSE,,,1842.58,1842.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0876,TXN-876,ORD-876,PAY-0876,TRUE,fee_excess on #1876,LEAK-FEE-EXCESS,479.23,478.44,0.79,TRUE,0.79,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0877,TXN-877,ORD-877,PAY-0877,TRUE,refund_economics on #1877,LEAK-REFUND-ECONOMICS,602.14,597.67,4.47,TRUE,4.47,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0878,TXN-878,ORD-878,PAY-0878,FALSE,,,787.28,787.28,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0879,TXN-879,ORD-879,PAY-0879,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0880,TXN-880,ORD-880,PAY-0880,FALSE,,,372.18,372.18,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0881,TXN-881,ORD-881,PAY-0881,FALSE,,,3055.14,3055.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0882,TXN-882,ORD-882,PAY-0882,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0883,TXN-883,ORD-883,PAY-0883,FALSE,,,1847.41,1847.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0884,TXN-884,ORD-884,PAY-0884,TRUE,duplicate_fee on #1884,LEAK-DUPLICATE-FEE,5964.7,5820.53,144.17,TRUE,144.17,duplicate MDR fee event charged for the same payment,RECON_RESULT|RATE_CARD|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0885,TXN-885,ORD-885,PAY-0885,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0886,TXN-886,ORD-886,PAY-0886,FALSE,,,40333.31,40333.31,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0887,TXN-887,ORD-887,PAY-0887,FALSE,,,422.62,422.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0888,TXN-888,ORD-888,PAY-0888,FALSE,,,5173.96,5173.96,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0889,TXN-889,ORD-889,PAY-0889,FALSE,,,1109.49,1109.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0890,TXN-890,ORD-890,PAY-0890,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0891,TXN-891,ORD-891,PAY-0891,FALSE,,,7937.8,7937.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0892,TXN-892,ORD-892,PAY-0892,FALSE,,,1995.08,1995.08,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0893,TXN-893,ORD-893,PAY-0893,TRUE,settlement_short on #1893,LEAK-SETTLEMENT-SHORT,1274.96,1247.45,27.51,TRUE,27.51,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0894,TXN-894,ORD-894,PAY-0894,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0895,TXN-895,ORD-895,PAY-0895,FALSE,,,1419.17,1419.17,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0896,TXN-896,ORD-896,PAY-0896,FALSE,,,579.72,579.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0897,TXN-897,ORD-897,PAY-0897,FALSE,,,3308.38,3308.38,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0898,TXN-898,ORD-898,PAY-0898,FALSE,,,546.91,546.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0899,TXN-899,ORD-899,PAY-0899,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0900,TXN-900,ORD-900,PAY-0900,FALSE,,,4278.45,4278.45,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0901,TXN-901,ORD-901,PAY-0901,FALSE,,,1616.3,1616.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0902,TXN-902,ORD-902,PAY-0902,TRUE,duplicate_fee on #1902,LEAK-DUPLICATE-FEE,829.9,825.96,3.94,TRUE,3.94,duplicate MDR fee event charged for the same payment,RECON_RESULT|RATE_CARD|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0903,TXN-903,ORD-903,PAY-0903,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0904,TXN-904,ORD-904,PAY-0904,FALSE,,,1799.92,1799.92,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0905,TXN-905,ORD-905,PAY-0905,FALSE,,,1873.62,1873.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0906,TXN-906,ORD-906,PAY-0906,FALSE,,,1367.49,1367.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0907,TXN-907,ORD-907,PAY-0907,FALSE,,,1423.3,1423.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0908,TXN-908,ORD-908,PAY-0908,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0909,TXN-909,ORD-909,PAY-0909,FALSE,,,284.84,284.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0910,TXN-910,ORD-910,PAY-0910,FALSE,,,530.58,530.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0911,TXN-911,ORD-911,PAY-0911,FALSE,,,10081.79,10081.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0912,TXN-912,ORD-912,PAY-0912,FALSE,,,355.74,355.74,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0913,TXN-913,ORD-913,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0914,TXN-914,ORD-914,PAY-0914,FALSE,,,569.75,569.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0915,TXN-915,ORD-915,PAY-0915,FALSE,,,12257.41,12257.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0916,TXN-916,ORD-916,PAY-0916,FALSE,,,1152.76,1152.76,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0917,TXN-917,ORD-917,PAY-0917,FALSE,,,2021.39,2021.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0918,TXN-918,ORD-918,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0919,TXN-919,ORD-919,PAY-0919,FALSE,,,1101.62,1101.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0920,TXN-920,ORD-920,PAY-0920,FALSE,,,473.02,473.02,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0921,TXN-921,ORD-921,PAY-0921,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0922,TXN-922,ORD-922,PAY-0922,FALSE,,,900.01,900.01,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0923,TXN-923,ORD-923,PAY-0923,FALSE,,,1185.91,1185.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0924,TXN-924,ORD-924,PAY-0924,TRUE,settlement_short on #1924,LEAK-SETTLEMENT-SHORT,2859.4,2786.92,72.48,TRUE,72.48,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0925,TXN-925,ORD-925,PAY-0925,FALSE,,,1760.8,1760.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0926,TXN-926,ORD-926,PAY-0926,FALSE,,,882.18,882.18,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0927,TXN-927,ORD-927,PAY-0927,FALSE,,,847.15,847.15,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0928,TXN-928,ORD-928,PAY-0928,TRUE,settlement_short on #1928,LEAK-SETTLEMENT-SHORT,433.87,0,433.87,TRUE,433.87,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0929,TXN-929,ORD-929,PAY-0929,FALSE,,,222.77,222.77,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0930,TXN-930,ORD-930,PAY-0930,FALSE,,,981.57,981.57,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0931,TXN-931,ORD-931,PAY-0931,FALSE,,,4536.71,4536.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0932,TXN-932,ORD-932,PAY-0932,TRUE,settlement_short on #1932,LEAK-SETTLEMENT-SHORT,1238.55,1149.61,88.94,TRUE,88.94,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0933,TXN-933,ORD-933,PAY-0933,FALSE,,,2541.34,2541.34,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0934,TXN-934,ORD-934,PAY-0934,FALSE,,,481.8,481.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0935,TXN-935,ORD-935,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0936,TXN-936,ORD-936,PAY-0936,FALSE,,,2508.55,2508.55,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0937,TXN-937,ORD-937,PAY-0937,FALSE,,,978.03,978.03,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0938,TXN-938,ORD-938,PAY-0938,FALSE,,,882.91,882.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0939,TXN-939,ORD-939,PAY-0939,TRUE,settlement_short on #1939,LEAK-SETTLEMENT-SHORT,195.99,189.5,6.49,TRUE,6.49,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0940,TXN-940,ORD-940,PAY-0940,FALSE,,,1484.51,1484.51,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0941,TXN-941,ORD-941,PAY-0941,FALSE,,,3403.13,3403.13,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0942,TXN-942,ORD-942,PAY-0942,FALSE,,,1589.43,1589.43,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0943,TXN-943,ORD-943,PAY-0943,FALSE,,,4855.32,4855.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0944,TXN-944,ORD-944,PAY-0944,FALSE,,,1919.05,1919.05,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0945,TXN-945,ORD-945,PAY-0945,FALSE,,,1444.25,1444.25,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0946,TXN-946,ORD-946,PAY-0946,FALSE,,,1006.38,1006.38,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0947,TXN-947,ORD-947,PAY-0947,TRUE,fee_excess on #1947,LEAK-FEE-EXCESS,643.68,642.96,0.72,TRUE,0.72,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0948,TXN-948,ORD-948,PAY-0948,FALSE,,,10419.49,10419.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0949,TXN-949,ORD-949,PAY-0949,FALSE,,,4550.88,4550.88,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0950,TXN-950,ORD-950,PAY-0950,FALSE,,,904.38,904.38,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0951,TXN-951,ORD-951,PAY-0951,FALSE,,,2177.41,2177.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0952,TXN-952,ORD-952,PAY-0952,TRUE,missing_settlement on #1952,LEAK-MISSING-SETTLEMENT,1980.46,0,1980.46,TRUE,1980.46,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0953,TXN-953,ORD-953,PAY-0953,FALSE,,,406.41,406.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0954,TXN-954,ORD-954,PAY-0954,FALSE,,,1186.97,1186.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0955,TXN-955,ORD-955,PAY-0955,FALSE,,,4800.68,4800.68,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0956,TXN-956,ORD-956,PAY-0956,FALSE,,,733.3,733.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0957,TXN-957,ORD-957,PAY-0957,FALSE,,,1145.96,1145.96,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0958,TXN-958,ORD-958,PAY-0958,TRUE,fee_excess on #1958,LEAK-FEE-EXCESS,507.2,506.52,0.68,TRUE,0.68,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0959,TXN-959,ORD-959,PAY-0959,FALSE,,,919.24,919.24,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0960,TXN-960,ORD-960,PAY-0960,FALSE,,,490.6,490.6,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0961,TXN-961,ORD-961,PAY-0961,FALSE,,,1385.49,1385.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0962,TXN-962,ORD-962,PAY-0962,FALSE,,,7824.7,7824.7,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0963,TXN-963,ORD-963,PAY-0963,FALSE,,,202.29,202.29,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0964,TXN-964,ORD-964,PAY-0964,TRUE,refund_economics on #1964,LEAK-REFUND-ECONOMICS,653.77,642.48,11.29,TRUE,11.29,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0965,TXN-965,ORD-965,PAY-0965,FALSE,,,1170.21,1170.21,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0966,TXN-966,ORD-966,PAY-0966,FALSE,,,6940.74,6940.74,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0967,TXN-967,ORD-967,PAY-0967,FALSE,,,1024.71,1024.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0968,TXN-968,ORD-968,PAY-0968,FALSE,,,7992.31,7992.31,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0969,TXN-969,ORD-969,PAY-0969,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0970,TXN-970,ORD-970,PAY-0970,FALSE,,,499.94,499.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0971,TXN-971,ORD-971,PAY-0971,TRUE,missing_settlement on #1971,LEAK-MISSING-SETTLEMENT,953.0,0,953.0,TRUE,953.0,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0972,TXN-972,ORD-972,PAY-0972,FALSE,,,1216.77,1216.77,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0973,TXN-973,ORD-973,PAY-0973,FALSE,,,736.36,736.36,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0974,TXN-974,ORD-974,PAY-0974,FALSE,,,3401.24,3401.24,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0975,TXN-975,ORD-975,PAY-0975,FALSE,,,779.75,779.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0976,TXN-976,ORD-976,PAY-0976,FALSE,,,2320.12,2320.12,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0977,TXN-977,ORD-977,PAY-0977,FALSE,,,2171.85,2171.85,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0978,TXN-978,ORD-978,PAY-0978,FALSE,,,1150.28,1150.28,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0979,TXN-979,ORD-979,PAY-0979,FALSE,,,299.32,299.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0980,TXN-980,ORD-980,PAY-0980,TRUE,fee_excess on #1980,LEAK-FEE-EXCESS,5046.81,5013.61,33.2,TRUE,33.2,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,TRUE
GT-0981,TXN-981,ORD-981,PAY-0981,FALSE,,,508.33,508.33,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0982,TXN-982,ORD-982,PAY-0982,TRUE,missing_settlement on #1982,LEAK-MISSING-SETTLEMENT,479.39,0,479.39,TRUE,479.39,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0983,TXN-983,ORD-983,PAY-0983,FALSE,,,437.33,437.33,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0984,TXN-984,ORD-984,PAY-0984,FALSE,,,14474.64,14474.64,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0985,TXN-985,ORD-985,PAY-0985,FALSE,,,1406.45,1406.45,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0986,TXN-986,ORD-986,PAY-0986,FALSE,,,1496.79,1496.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0987,TXN-987,ORD-987,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0988,TXN-988,ORD-988,PAY-0988,TRUE,fee_excess on #1988,LEAK-FEE-EXCESS,329.15,327.25,1.9,TRUE,1.9,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0989,TXN-989,ORD-989,PAY-0989,FALSE,,,540.05,540.05,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0990,TXN-990,ORD-990,PAY-0990,TRUE,settlement_short on #1990,LEAK-SETTLEMENT-SHORT,1408.53,1337.2,71.33,TRUE,71.33,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0991,TXN-991,ORD-991,PAY-0991,FALSE,,,1329.8,1329.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0992,TXN-992,ORD-992,PAY-0992,FALSE,,,1757.67,1757.67,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0993,TXN-993,ORD-993,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0994,TXN-994,ORD-994,PAY-0994,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0995,TXN-995,ORD-995,PAY-0995,FALSE,,,1509.64,1509.64,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0996,TXN-996,ORD-996,PAY-0996,FALSE,,,1130.1,1130.1,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0997,TXN-997,ORD-997,PAY-0997,FALSE,,,292.3,292.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0998,TXN-998,ORD-998,PAY-0998,FALSE,,,6282.96,6282.96,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0999,TXN-999,ORD-999,PAY-0999,FALSE,,,248.99,248.99,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-1000,TXN-1000,ORD-1000,PAY-1000,FALSE,,,465.75,465.75,0.0,FALSE,0.0,,,,2025-05-20,FALSE
