audit_id,case_id,actor,event_type,tool_called,tool_parameters,tool_result,decision,previous_state,new_state,amount,evidence_ids,approval_id,correlation_id,prev_hash,entry_hash,created_at
AUD-00267,CASE-0062,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,429.35,EVID-00211|EVID-00212|EVID-00213,APR-0030,CORR-CASE-0062,0c87c044dc7de55d,a5f827f335e890ff,2025-04-05T00:00:00Z
AUD-00268,CASE-0062,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00211|EVID-00212|EVID-00213,APR-0030,CORR-CASE-0062,a5f827f335e890ff,a94b2ff477c88696,2025-04-05T00:00:00Z
AUD-00269,CASE-0062,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0062""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,429.35,EVID-00211|EVID-00212|EVID-00213,APR-0030,CORR-CASE-0062,a94b2ff477c88696,f51926527630220b,2025-04-05T00:00:00Z
AUD-00270,CASE-0062,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 429.35}",verification recorded,,VERIFYING,429.35,EVID-00211|EVID-00212|EVID-00213,,CORR-CASE-0062,f51926527630220b,185ca2b89eb04d5f,2025-04-05T00:00:00Z
AUD-00271,CASE-0098,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0098""}",{},case loaded,,INVESTIGATING,0,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,GENESIS,df876d1ad7d878ae,2025-04-05T00:00:00Z
AUD-00272,CASE-0098,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-656"", ""payment_id"": ""PAY-0656""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,df876d1ad7d878ae,c0a845d5aa6cd271,2025-04-05T00:00:00Z
AUD-00273,CASE-0098,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0098""}","{""variance"": 524.28, ""unexplained"": ""389.35"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,c0a845d5aa6cd271,95e896ed64248540,2025-04-05T00:00:00Z
AUD-00274,CASE-0098,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,95e896ed64248540,b91400b62686405f,2025-04-05T00:00:00Z
AUD-00275,CASE-0098,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0098""}",dispute drafted (L1 automatic),,,389.35,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,b91400b62686405f,cb62b0f79798b4a6,2025-04-05T00:00:00Z
AUD-00276,CASE-0098,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,389.35,EVID-00336|EVID-00337|EVID-00338,APR-0031,CORR-CASE-0098,cb62b0f79798b4a6,19fd06755b124f70,2025-04-05T00:00:00Z
AUD-00277,CASE-0098,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00336|EVID-00337|EVID-00338,APR-0031,CORR-CASE-0098,19fd06755b124f70,c0257768b48056ac,2025-04-05T00:00:00Z
AUD-00278,CASE-0098,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0098""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,389.35,EVID-00336|EVID-00337|EVID-00338,APR-0031,CORR-CASE-0098,c0257768b48056ac,7991bfbc92319f7c,2025-04-05T00:00:00Z
AUD-00279,CASE-0098,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 389.35}",verification recorded,,VERIFYING,389.35,EVID-00336|EVID-00337|EVID-00338,,CORR-CASE-0098,7991bfbc92319f7c,55159ad79dc46a65,2025-04-05T00:00:00Z
AUD-00280,CASE-0055,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0055""}",{},case loaded,,INVESTIGATING,0,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,GENESIS,946c70dbac20bda0,2025-04-05T00:00:00Z
AUD-00281,CASE-0055,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-294"", ""payment_id"": ""PAY-0294""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,946c70dbac20bda0,6f555b23290df273,2025-04-05T00:00:00Z
AUD-00282,CASE-0055,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0055""}","{""variance"": 310.74, ""unexplained"": ""310.74"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,6f555b23290df273,14528dc3ec39d1d0,2025-04-05T00:00:00Z
AUD-00283,CASE-0055,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,14528dc3ec39d1d0,f48a1db559225fd2,2025-04-05T00:00:00Z
AUD-00284,CASE-0055,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0055""}",dispute drafted (L1 automatic),,,310.74,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,f48a1db559225fd2,0e61a4c41a3e7c31,2025-04-05T00:00:00Z
AUD-00285,CASE-0055,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,310.74,EVID-00188|EVID-00189|EVID-00190,APR-0032,CORR-CASE-0055,0e61a4c41a3e7c31,fba4e2130289f9ce,2025-04-05T00:00:00Z
AUD-00286,CASE-0055,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00188|EVID-00189|EVID-00190,APR-0032,CORR-CASE-0055,fba4e2130289f9ce,2fd9388303b95a65,2025-04-05T00:00:00Z
AUD-00287,CASE-0055,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0055""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,310.74,EVID-00188|EVID-00189|EVID-00190,APR-0032,CORR-CASE-0055,2fd9388303b95a65,2770ca7cec6976a8,2025-04-05T00:00:00Z
AUD-00288,CASE-0055,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 310.74}",verification recorded,,VERIFYING,310.74,EVID-00188|EVID-00189|EVID-00190,,CORR-CASE-0055,2770ca7cec6976a8,dd6975298040910c,2025-04-05T00:00:00Z
AUD-00289,CASE-0040,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0040""}",{},case loaded,,INVESTIGATING,0,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,GENESIS,39df18b34b9cb48e,2025-04-05T00:00:00Z
AUD-00290,CASE-0040,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-182"", ""payment_id"": ""PAY-0182""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,39df18b34b9cb48e,571e407e7aeaf7d4,2025-04-05T00:00:00Z
AUD-00291,CASE-0040,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0040""}","{""variance"": 5137.9, ""unexplained"": ""300.05"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,571e407e7aeaf7d4,f3104636c9483cee,2025-04-05T00:00:00Z
AUD-00292,CASE-0040,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,f3104636c9483cee,ce6ecb7617c91f92,2025-04-05T00:00:00Z
AUD-00293,CASE-0040,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0040""}",dispute drafted (L1 automatic),,,300.05,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,ce6ecb7617c91f92,7db469c202f76076,2025-04-05T00:00:00Z
AUD-00294,CASE-0040,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,300.05,EVID-00137|EVID-00138|EVID-00139,APR-0033,CORR-CASE-0040,7db469c202f76076,f1da8e878dfb2e6b,2025-04-05T00:00:00Z
AUD-00295,CASE-0040,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00137|EVID-00138|EVID-00139,APR-0033,CORR-CASE-0040,f1da8e878dfb2e6b,ffd2095ae02a9aac,2025-04-05T00:00:00Z
AUD-00296,CASE-0040,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0040""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,300.05,EVID-00137|EVID-00138|EVID-00139,APR-0033,CORR-CASE-0040,ffd2095ae02a9aac,da99c2b81decc4d5,2025-04-05T00:00:00Z
AUD-00297,CASE-0040,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 300.05}",verification recorded,,VERIFYING,300.05,EVID-00137|EVID-00138|EVID-00139,,CORR-CASE-0040,da99c2b81decc4d5,644d889bbb1b2719,2025-04-05T00:00:00Z
AUD-00298,CASE-0009,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0009""}",{},case loaded,,INVESTIGATING,0,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,GENESIS,73e658327ba5ba1e,2025-04-05T00:00:00Z
AUD-00299,CASE-0009,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-36"", ""payment_id"": ""PAY-0036""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,73e658327ba5ba1e,0500856553b46ab0,2025-04-05T00:00:00Z
AUD-00300,CASE-0009,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0009""}","{""variance"": 294.24, ""unexplained"": ""294.24"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,0500856553b46ab0,18f6b63b7944a3ee,2025-04-05T00:00:00Z
AUD-00301,CASE-0009,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,18f6b63b7944a3ee,a7928b464474854a,2025-04-05T00:00:00Z
AUD-00302,CASE-0009,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0009""}",dispute drafted (L1 automatic),,,294.24,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,a7928b464474854a,95349e9957a4acd3,2025-04-05T00:00:00Z
AUD-00303,CASE-0009,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,294.24,EVID-00029|EVID-00030|EVID-00031,APR-0034,CORR-CASE-0009,95349e9957a4acd3,7837da50ee2b9fd4,2025-04-05T00:00:00Z
AUD-00304,CASE-0009,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00029|EVID-00030|EVID-00031,APR-0034,CORR-CASE-0009,7837da50ee2b9fd4,f572a3f86a8a520c,2025-04-05T00:00:00Z
AUD-00305,CASE-0009,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0009""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,294.24,EVID-00029|EVID-00030|EVID-00031,APR-0034,CORR-CASE-0009,f572a3f86a8a520c,b4a218ad7cf6f4c8,2025-04-05T00:00:00Z
AUD-00306,CASE-0009,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 294.24}",verification recorded,,VERIFYING,294.24,EVID-00029|EVID-00030|EVID-00031,,CORR-CASE-0009,b4a218ad7cf6f4c8,0b1095bc4fa8e081,2025-04-05T00:00:00Z
AUD-00307,CASE-0052,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0052""}",{},case loaded,,INVESTIGATING,0,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,GENESIS,1960ef9b4c1310d6,2025-04-05T00:00:00Z
AUD-00308,CASE-0052,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-282"", ""payment_id"": ""PAY-0282""}","{""settlements_found"": 1, ""bank_found"": true}",financial neighborhood assembled,,,0,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,1960ef9b4c1310d6,9a09d72b6af464ce,2025-04-05T00:00:00Z
AUD-00309,CASE-0052,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0052""}","{""variance"": 292.62, ""unexplained"": ""292.62"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,9a09d72b6af464ce,61056a652d5fe38b,2025-04-05T00:00:00Z
AUD-00310,CASE-0052,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,61056a652d5fe38b,4d5c1ea86f5dde65,2025-04-05T00:00:00Z
AUD-00311,CASE-0052,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0052""}",dispute drafted (L1 automatic),,,292.62,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,4d5c1ea86f5dde65,6c74e56c8a5e4b2e,2025-04-05T00:00:00Z
AUD-00312,CASE-0052,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,292.62,EVID-00177|EVID-00178|EVID-00179,APR-0035,CORR-CASE-0052,6c74e56c8a5e4b2e,aa5dd1ec5db4208c,2025-04-05T00:00:00Z
AUD-00313,CASE-0052,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00177|EVID-00178|EVID-00179,APR-0035,CORR-CASE-0052,aa5dd1ec5db4208c,f9b31b0865f10410,2025-04-05T00:00:00Z
AUD-00314,CASE-0052,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0052""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,292.62,EVID-00177|EVID-00178|EVID-00179,APR-0035,CORR-CASE-0052,f9b31b0865f10410,35b8bcac7612b044,2025-04-05T00:00:00Z
AUD-00315,CASE-0052,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 292.62}",verification recorded,,VERIFYING,292.62,EVID-00177|EVID-00178|EVID-00179,,CORR-CASE-0052,35b8bcac7612b044,687817974b24f6c4,2025-04-05T00:00:00Z
AUD-00316,CASE-0041,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0041""}",{},case loaded,,INVESTIGATING,0,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,GENESIS,1f93907846c6f42b,2025-04-05T00:00:00Z
AUD-00317,CASE-0041,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-188"", ""payment_id"": ""PAY-0188""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,1f93907846c6f42b,3734a67d26499b58,2025-04-05T00:00:00Z
AUD-00318,CASE-0041,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0041""}","{""variance"": 291.94, ""unexplained"": ""291.94"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,3734a67d26499b58,0657f1f61fe6f8ef,2025-04-05T00:00:00Z
AUD-00319,CASE-0041,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,0657f1f61fe6f8ef,974d3bc418265d54,2025-04-05T00:00:00Z
AUD-00320,CASE-0041,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0041""}",dispute drafted (L1 automatic),,,291.94,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,974d3bc418265d54,cf95f9deef0602c7,2025-04-05T00:00:00Z
AUD-00321,CASE-0041,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,291.94,EVID-00140|EVID-00141|EVID-00142,APR-0036,CORR-CASE-0041,cf95f9deef0602c7,f91726e7284887cb,2025-04-05T00:00:00Z
AUD-00322,CASE-0041,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00140|EVID-00141|EVID-00142,APR-0036,CORR-CASE-0041,f91726e7284887cb,c566d998621403fd,2025-04-05T00:00:00Z
AUD-00323,CASE-0041,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0041""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,291.94,EVID-00140|EVID-00141|EVID-00142,APR-0036,CORR-CASE-0041,c566d998621403fd,16e2d664a9d04e6a,2025-04-05T00:00:00Z
AUD-00324,CASE-0041,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""FINANCIAL_EFFECT_DETECTED"", ""recovered"": 175.16}",verification recorded,,VERIFYING,175.16,EVID-00140|EVID-00141|EVID-00142,,CORR-CASE-0041,16e2d664a9d04e6a,92960c11502b3d71,2025-04-05T00:00:00Z
AUD-00325,CASE-0075,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0075""}",{},case loaded,,INVESTIGATING,0,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,GENESIS,c560abf391ce201f,2025-04-05T00:00:00Z
AUD-00326,CASE-0075,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-461"", ""payment_id"": ""PAY-0461""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,c560abf391ce201f,f87c22117b9ae2a4,2025-04-05T00:00:00Z
AUD-00327,CASE-0075,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0075""}","{""variance"": 291.94, ""unexplained"": ""291.94"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,f87c22117b9ae2a4,b620eb3d78b213c9,2025-04-05T00:00:00Z
AUD-00328,CASE-0075,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,b620eb3d78b213c9,03d5bc55b802a70b,2025-04-05T00:00:00Z
AUD-00329,CASE-0075,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0075""}",dispute drafted (L1 automatic),,,291.94,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,03d5bc55b802a70b,925bceeb0cc691e3,2025-04-05T00:00:00Z
AUD-00330,CASE-0075,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,291.94,EVID-00257|EVID-00258|EVID-00259,APR-0037,CORR-CASE-0075,925bceeb0cc691e3,2066f34560f66ea8,2025-04-05T00:00:00Z
AUD-00331,CASE-0075,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00257|EVID-00258|EVID-00259,APR-0037,CORR-CASE-0075,2066f34560f66ea8,e9d3546eb1fdd53e,2025-04-05T00:00:00Z
AUD-00332,CASE-0075,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0075""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,291.94,EVID-00257|EVID-00258|EVID-00259,APR-0037,CORR-CASE-0075,e9d3546eb1fdd53e,a29b3a92617f7dde,2025-04-05T00:00:00Z
AUD-00333,CASE-0075,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 291.94}",verification recorded,,VERIFYING,291.94,EVID-00257|EVID-00258|EVID-00259,,CORR-CASE-0075,a29b3a92617f7dde,d8d18efabb392425,2025-04-05T00:00:00Z
AUD-00334,CASE-0087,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0087""}",{},case loaded,,INVESTIGATING,0,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,GENESIS,3cb4eb9fa5f1f1ff,2025-04-05T00:00:00Z
AUD-00335,CASE-0087,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-579"", ""payment_id"": ""PAY-0579""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,3cb4eb9fa5f1f1ff,b0dbcb22be3146bc,2025-04-05T00:00:00Z
AUD-00336,CASE-0087,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0087""}","{""variance"": 291.94, ""unexplained"": ""291.94"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,b0dbcb22be3146bc,f43fdbbbdc1281fa,2025-04-05T00:00:00Z
AUD-00337,CASE-0087,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,f43fdbbbdc1281fa,b5cf62e380702967,2025-04-05T00:00:00Z
AUD-00338,CASE-0087,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0087""}",dispute drafted (L1 automatic),,,291.94,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,b5cf62e380702967,77b87cb4e9afa2d4,2025-04-05T00:00:00Z
AUD-00339,CASE-0087,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,291.94,EVID-00297|EVID-00298|EVID-00299,APR-0038,CORR-CASE-0087,77b87cb4e9afa2d4,e1b6f13c1c2c238c,2025-04-05T00:00:00Z
AUD-00340,CASE-0087,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00297|EVID-00298|EVID-00299,APR-0038,CORR-CASE-0087,e1b6f13c1c2c238c,c54a22ca00f5bfaf,2025-04-05T00:00:00Z
AUD-00341,CASE-0087,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0087""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,291.94,EVID-00297|EVID-00298|EVID-00299,APR-0038,CORR-CASE-0087,c54a22ca00f5bfaf,fbeeb59666a5583d,2025-04-05T00:00:00Z
AUD-00342,CASE-0087,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""IN_PROGRESS"", ""recovered"": 0.0}",verification recorded,,VERIFYING,0,EVID-00297|EVID-00298|EVID-00299,,CORR-CASE-0087,fbeeb59666a5583d,9cf8b02852dfd7b4,2025-04-05T00:00:00Z
AUD-00343,CASE-0106,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0106""}",{},case loaded,,INVESTIGATING,0,EVID-00361|EVID-00362|EVID-00363,,CORR-CASE-0106,GENESIS,0db64166645b1b5a,2025-04-05T00:00:00Z
AUD-00344,CASE-0106,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-699"", ""payment_id"": ""PAY-0699""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00361|EVID-00362|EVID-00363,,CORR-CASE-0106,0db64166645b1b5a,e46a9e2cad533001,2025-04-05T00:00:00Z
